tradeRef,instrumentId,counterpartyId,quantity,price,currency,side,tradeDate
JPM-20231233-9957,9,5,98.1388,302.5106,USD,BUY,2026-06-02
SQN-08033427-6568,8,5,53.2190,471.5926,EUR,SELL,2026-06-04
KCA-31449475-4918,13,1,33.9922,288.3285,CHF,SELL,2026-05-24
GCF-29602436-6093,2,1,23.7048,392.3154,USD,BUY,2026-06-11
FNH-04926105-9853,4,4,55.7817,343.3527,CHF,BUY,2026-06-24
XHM-91104882-9774,10,7,63.1459,315.1550,CHF,BUY,2026-05-26
GIQ-16103733-8217,9,4,28.1800,210.6833,USD,SELL,2026-06-28
FOM-71287764-8628,8,3,74.9133,306.3834,JPY,BUY,2026-05-28
YWR-15237456-6148,5,8,44.2472,441.8310,CHF,BUY,2026-06-06
FHP-25386647-6513,12,9,34.3276,300.3204,CHF,SELL,2026-06-05
AMT-70481911-6720,11,9,12.4585,203.2325,JPY,SELL,2026-05-23
WLQ-09718794-9230,15,10,39.8863,452.1299,USD,BUY,2026-05-26
EWV-23417489-4252,10,2,4.8452,25.0192,EUR,BUY,2026-06-13
WIH-60974265-6251,13,4,51.3599,345.0876,CHF,SELL,2026-05-21
BTN-96961028-6455,15,6,71.7535,359.2528,JPY,BUY,2026-06-17
BTQ-54334512-8276,5,9,35.8434,87.2721,EUR,SELL,2026-06-01
UCL-71206476-6192,1,1,69.0312,240.6131,GBP,BUY,2026-05-16
OUQ-33739451-9863,10,7,95.7227,181.1096,EUR,SELL,2026-06-16
AZN-60787331-0658,11,4,71.8480,107.4626,EUR,SELL,2026-05-30
UMM-85380084-9826,9,8,75.4405,22.7998,GBP,SELL,2026-06-03
KUG-07043950-3854,12,6,13.3584,218.2262,GBP,SELL,2026-05-23
TSS-72700932-3841,14,4,48.6925,296.6079,EUR,BUY,2026-06-28
DAQ-99238068-1185,15,8,28.4468,86.1115,JPY,SELL,2026-05-26
OCU-05636113-7852,1,7,90.8867,25.3293,JPY,SELL,2026-06-26
DOS-91165214-6172,7,6,86.4209,350.8045,JPY,SELL,2026-06-05
GND-41281651-0744,6,4,77.5596,253.2315,GBP,BUY,2026-05-24
ZRR-00755637-3361,14,1,17.4132,135.7935,GBP,SELL,2026-05-22
HPP-92124201-5599,11,4,92.6281,315.9007,CHF,SELL,2026-06-01
WUP-89047015-1046,3,7,47.3737,225.7502,JPY,BUY,2026-06-22
GWP-11626154-4592,4,10,95.6755,313.2264,GBP,BUY,2026-06-06
IKU-65062280-7806,7,8,25.9039,206.5029,CHF,SELL,2026-06-04
GVZ-76906360-5693,6,4,7.6564,209.1210,JPY,SELL,2026-06-06
HNV-89950160-4934,10,7,47.6912,27.4894,CHF,SELL,2026-06-24
SDW-71262442-1416,11,4,71.1652,258.5364,CHF,BUY,2026-05-24
EFD-29812225-3880,11,7,10.6275,36.2284,JPY,SELL,2026-06-17
NZA-98117766-2018,14,9,29.9243,79.4814,EUR,SELL,2026-06-07
DYS-35543699-9934,13,6,11.5637,255.1635,GBP,BUY,2026-05-23
XXB-21376759-8185,2,5,61.5867,406.9075,EUR,SELL,2026-05-30
CXA-42987279-6454,1,9,12.6773,206.4726,EUR,SELL,2026-06-14
LYR-24075474-3288,3,10,82.5782,360.7349,CHF,BUY,2026-05-29
NLF-09721169-1274,15,6,28.2519,251.2528,EUR,BUY,2026-06-24
SKA-05941419-6736,2,5,80.3366,102.7898,JPY,SELL,2026-05-29
AAT-09251101-0882,11,5,35.1545,106.7893,GBP,SELL,2026-06-24
IHF-49210686-2616,15,5,92.3730,248.9979,CHF,SELL,2026-06-11
EVV-39065984-5532,2,3,7.7226,181.3615,USD,SELL,2026-06-12
BXL-50676778-5288,7,7,31.9860,94.7503,JPY,BUY,2026-05-21
ACS-53985644-4925,11,9,44.1217,364.9446,GBP,SELL,2026-05-19
RCG-61476846-5411,15,3,64.8070,167.3727,CHF,SELL,2026-05-22
IRT-24968445-9305,5,3,13.0548,77.3067,CHF,BUY,2026-05-31
EOP-14078188-9321,2,2,20.7075,14.6591,USD,SELL,2026-06-17
UAK-99975565-9742,5,10,41.5834,47.5029,USD,BUY,2026-06-28
GVG-53862048-9421,6,6,36.5423,203.6321,USD,SELL,2026-06-17
CJW-59652512-0712,14,7,78.9306,79.8537,EUR,BUY,2026-05-13
KTU-84245887-6469,5,3,91.5544,296.0982,JPY,SELL,2026-06-06
MCM-91693394-6893,14,6,18.1949,318.0386,CHF,BUY,2026-05-16
CAF-14614815-0202,10,2,4.5117,49.7479,EUR,BUY,2026-05-24
TUV-27977718-4872,13,7,7.0544,272.8175,USD,BUY,2026-06-13
RJZ-22182927-6294,14,2,48.4572,283.5133,CHF,BUY,2026-05-26
LOA-43557937-8941,1,8,49.4994,237.4158,JPY,SELL,2026-06-10
AMJ-21710535-3427,14,1,80.6223,37.2306,USD,BUY,2026-05-23
HOB-87976918-2201,10,9,99.5416,143.9126,EUR,SELL,2026-06-15
YRX-72967252-9075,5,6,69.0412,372.1570,CHF,BUY,2026-05-24
LIV-51032661-1845,5,2,58.0070,451.1143,CHF,BUY,2026-05-27
SFB-15094661-4799,10,9,3.3956,445.2796,GBP,SELL,2026-05-29
JJJ-30203385-9216,9,1,96.3896,322.7403,JPY,BUY,2026-05-24
DVP-67307655-6748,9,4,62.0647,46.8645,USD,BUY,2026-05-09
WHA-23873095-5276,14,7,44.2625,458.3226,CHF,SELL,2026-05-26
CNS-24913146-7407,13,9,90.3938,431.3031,GBP,SELL,2026-06-15
SVZ-08337569-6230,8,6,19.2303,461.9059,USD,BUY,2026-05-29
PTS-73671166-4011,3,2,76.4260,151.2652,JPY,BUY,2026-05-28
TZT-46597963-4896,4,3,46.8495,139.2513,JPY,SELL,2026-06-28
TYO-93849427-9070,1,3,5.6241,487.5506,USD,BUY,2026-05-25
RNZ-26985028-1988,8,1,66.0489,437.0321,CHF,SELL,2026-06-06
HLJ-30619570-7373,13,1,67.6108,79.2228,USD,BUY,2026-06-05
KBS-36197124-0765,4,2,72.5029,406.6346,GBP,SELL,2026-05-17
ZDK-66774952-5621,2,2,64.5987,449.5187,EUR,SELL,2026-05-17
HPJ-77079726-7335,3,4,65.6373,393.3923,USD,SELL,2026-06-06
NEE-61752674-1614,2,2,22.7255,314.5213,GBP,BUY,2026-05-25
MRZ-77540546-9996,3,5,24.6012,261.8757,USD,SELL,2026-06-09
EWA-36890540-8920,15,10,15.5793,458.4579,CHF,SELL,2026-05-26
ZRM-96221268-7737,12,10,9.3916,379.9408,EUR,BUY,2026-05-15
ILK-38089679-4530,12,9,44.7574,430.1170,USD,SELL,2026-06-01
UNT-25600167-6829,13,4,78.7941,73.7708,JPY,BUY,2026-06-29
QFS-03848085-4850,14,2,46.4872,99.7356,EUR,SELL,2026-05-18
YXR-63877061-5551,8,2,37.2165,117.8135,GBP,SELL,2026-05-28
BUG-27659351-7562,5,1,95.4144,387.6286,USD,SELL,2026-06-03
VZF-36618864-1042,4,1,71.8579,237.1931,USD,BUY,2026-06-04
PGQ-95503374-7309,2,4,58.2406,130.5849,CHF,BUY,2026-06-08
NJQ-95533169-4940,2,9,62.6504,144.1656,GBP,BUY,2026-05-24
LLP-80621535-5076,10,1,60.9727,21.9780,EUR,SELL,2026-05-27
HHB-85691420-1908,14,10,55.7864,173.9550,EUR,SELL,2026-05-31
QNK-57254804-0559,7,3,36.5440,256.8764,EUR,SELL,2026-05-22
WCS-89940865-0214,10,7,68.4128,70.9660,CHF,BUY,2026-06-14
BDH-70726384-2856,15,10,68.3379,453.5594,CHF,BUY,2026-05-30
NNH-51976633-2329,9,8,10.0830,81.2573,CHF,BUY,2026-06-26
HET-83518376-3264,3,5,1.8836,190.0264,JPY,SELL,2026-05-31
VJP-90622394-4706,5,4,18.2072,184.2863,USD,BUY,2026-05-27
EIZ-43096846-6588,6,4,36.4843,499.1696,GBP,BUY,2026-05-29
ULC-06541307-7660,14,10,82.4040,472.1016,USD,BUY,2026-05-24
ALG-83153684-6265,1,3,43.8474,306.4062,EUR,BUY,2026-05-26
HTJ-00679992-9710,12,7,83.2427,27.9320,USD,SELL,2026-05-10
YNU-61659609-7851,5,3,44.7140,136.6414,USD,BUY,2026-06-16
FHQ-59098152-3068,7,6,67.8831,213.2614,EUR,BUY,2026-06-01
VOR-69983886-9561,10,2,63.8870,106.7810,JPY,BUY,2026-05-24
LJB-74867360-4303,9,1,98.2822,296.8980,EUR,BUY,2026-05-19
JRN-13108283-6191,5,10,66.0049,375.9458,GBP,BUY,2026-06-21
GOT-20283742-1429,2,4,58.4906,115.7510,CHF,BUY,2026-06-10
EML-26682778-6408,4,10,3.2854,48.7696,JPY,BUY,2026-06-02
OMI-29784484-5577,11,6,80.1149,392.9085,GBP,BUY,2026-06-13
ZNT-12877626-5811,3,9,57.9444,299.3160,GBP,SELL,2026-05-30
IHQ-78520210-7494,10,8,57.5155,331.3463,GBP,BUY,2026-05-21
EME-23086230-8255,11,2,3.9406,306.9637,USD,BUY,2026-06-25
KRE-71199124-0971,14,10,16.4672,452.4412,GBP,SELL,2026-05-14
MUY-42332139-1504,3,10,11.0319,326.4030,CHF,BUY,2026-05-23
WDA-81257177-7219,8,10,71.0741,491.8203,EUR,SELL,2026-06-04
KOL-73264686-0572,3,7,63.6593,211.6043,USD,SELL,2026-06-23
UTG-09513084-4840,10,1,54.2948,125.4524,CHF,SELL,2026-06-19
OBI-26301830-3171,10,6,33.7094,193.9064,GBP,BUY,2026-06-24
YRX-31093579-0557,7,5,47.6500,55.1187,CHF,SELL,2026-05-21
OOL-47276933-3305,7,8,7.2470,339.3234,CHF,SELL,2026-06-20
WWS-07668821-7399,9,2,9.5769,241.3715,USD,SELL,2026-05-25
AAD-69792558-2390,2,9,39.9180,112.2367,CHF,SELL,2026-05-29
WFY-58924895-9007,6,10,50.7360,152.4686,JPY,BUY,2026-05-28
OUV-08049655-4767,5,2,5.9088,298.2625,CHF,SELL,2026-06-28
SVS-55503654-1752,6,5,35.8445,364.5063,USD,BUY,2026-06-01
WKA-54344678-4980,3,8,59.6057,58.0686,CHF,BUY,2026-05-16
LDC-51817283-6272,8,6,88.3821,300.7378,GBP,BUY,2026-05-24
SDR-75052796-9363,6,10,19.5056,252.1116,GBP,SELL,2026-05-18
OJM-89010480-5073,4,3,55.9271,54.2725,EUR,SELL,2026-06-22
LNX-76170943-4447,1,3,55.8592,392.9994,EUR,BUY,2026-06-28
UPG-63875808-5343,15,6,93.3439,213.1057,EUR,SELL,2026-06-23
ALP-61404822-3178,11,4,86.9161,43.7837,USD,SELL,2026-05-31
LFW-92590606-9081,3,4,93.7513,336.4972,JPY,BUY,2026-05-24
QKT-77299614-2342,2,9,87.1586,60.4260,USD,BUY,2026-05-21
HLW-59090768-0586,12,4,87.6558,222.2421,CHF,BUY,2026-06-03
APY-68835775-6060,1,5,87.4178,362.8906,CHF,SELL,2026-05-27
FYN-42429006-3122,7,9,13.0764,327.0053,CHF,BUY,2026-05-27
OBN-14755122-6116,10,3,13.1093,416.9645,USD,SELL,2026-05-19
LPC-36964499-0977,11,2,67.8628,246.9419,EUR,BUY,2026-05-09
TKR-05940030-2669,10,4,21.7361,297.3721,GBP,SELL,2026-05-19
SHY-16492696-8259,6,6,95.9115,342.6613,CHF,BUY,2026-05-20
HLF-53109726-8112,7,6,63.7282,423.9527,GBP,SELL,2026-05-18
KAT-39823164-6525,9,9,28.3924,374.6110,USD,BUY,2026-06-07
ESS-87400962-9323,12,10,23.3367,320.2294,JPY,SELL,2026-05-25
XIM-39110790-0159,2,1,89.8797,350.5517,EUR,BUY,2026-06-28
LIL-35388297-6495,6,5,13.0699,93.7783,USD,BUY,2026-06-01
RFO-20246881-4680,14,2,99.8284,155.2837,GBP,BUY,2026-06-05
LIU-09973826-3615,6,10,20.7787,297.4519,GBP,SELL,2026-06-17
RIG-30784477-9897,3,4,52.1309,307.6128,JPY,BUY,2026-05-25
TGD-55174012-4996,7,2,25.8958,183.3159,EUR,SELL,2026-05-26
WRF-60674922-4128,12,2,65.5013,246.9052,CHF,BUY,2026-05-18
GDV-42193556-1474,3,7,39.2291,493.5521,CHF,SELL,2026-05-25
FKI-49011682-7135,6,10,51.2600,445.8108,GBP,BUY,2026-06-05
KTG-05388544-7613,7,3,60.5907,28.7379,GBP,BUY,2026-05-25
MTH-69386719-6253,4,4,27.7680,284.7954,JPY,SELL,2026-05-31
ZGN-08754870-8196,13,10,46.1447,105.2826,CHF,BUY,2026-05-28
WUD-54789918-8518,4,3,34.7190,105.6020,CHF,BUY,2026-06-08
KLP-55434798-1021,7,10,15.6616,96.3948,EUR,BUY,2026-05-19
IJO-72517762-4810,13,5,44.9717,152.9734,EUR,BUY,2026-05-24
ZCH-13011501-5741,10,5,81.1903,271.3792,USD,BUY,2026-05-22
ITA-84918580-2326,10,4,39.5014,156.1607,CHF,SELL,2026-06-12
ALY-41886927-0869,13,1,96.5048,12.3793,CHF,SELL,2026-05-27
CIH-50098173-6578,13,9,86.8866,448.5166,EUR,SELL,2026-05-15
QID-70667320-0711,6,3,81.2787,281.0454,EUR,SELL,2026-06-18
MDH-29072830-4994,11,5,15.7402,158.3724,JPY,BUY,2026-06-20
UAE-24526980-3966,8,2,66.5063,327.9425,GBP,BUY,2026-05-12
JZB-43719023-9313,11,9,82.4898,211.3998,EUR,BUY,2026-05-26
WFC-37595718-6171,4,8,81.7977,317.0488,JPY,BUY,2026-05-26
MZH-92433005-6899,10,7,81.8156,192.7481,CHF,BUY,2026-06-20
EQJ-84186276-2135,13,3,88.5430,417.0918,GBP,BUY,2026-05-24
JVV-87895638-6265,1,10,64.4112,428.8199,CHF,SELL,2026-05-30
VNN-69687061-7927,13,9,16.8080,423.0710,EUR,BUY,2026-06-05
FAJ-36232828-4395,5,6,46.5744,206.2690,JPY,SELL,2026-05-16
VLO-44833615-6634,2,2,12.9388,38.1253,EUR,BUY,2026-05-30
SRU-60970212-1893,4,2,16.0860,33.6882,USD,SELL,2026-06-10
VJZ-84729469-6871,8,1,57.0422,278.7721,JPY,SELL,2026-06-07
PAC-24218838-6117,6,6,59.8335,406.0220,CHF,BUY,2026-06-27
YBC-31467243-6702,11,7,95.2180,38.1245,JPY,SELL,2026-06-08
OSN-76749235-3739,8,6,17.7123,405.6974,JPY,SELL,2026-05-27
LGQ-85708977-7370,9,5,42.3443,175.3064,USD,SELL,2026-06-08
OVP-52735280-0155,13,8,53.0057,383.6920,USD,SELL,2026-05-28
XXN-96313886-7092,4,8,12.4423,335.5272,GBP,SELL,2026-06-17
ADO-90703957-3424,8,10,60.3321,162.3069,EUR,BUY,2026-05-26
NBM-55001510-1772,12,3,36.0106,218.5188,GBP,BUY,2026-05-19
ZFO-09763875-3216,9,7,44.4925,96.2105,JPY,BUY,2026-06-05
UZD-44725205-2570,8,6,97.1409,188.9735,USD,BUY,2026-05-21
DUJ-62951909-9265,1,3,89.4261,395.4996,CHF,BUY,2026-06-15
EWQ-10491738-9733,1,10,57.5674,353.5857,CHF,BUY,2026-05-11
BAU-23678477-5102,2,1,43.7158,93.7235,EUR,SELL,2026-05-28
REL-64975439-6950,1,2,90.4824,445.2676,CHF,BUY,2026-05-21
TZC-12643632-3351,3,9,62.3995,473.5179,USD,BUY,2026-05-22
PIJ-58744736-1968,8,6,66.0216,435.2993,GBP,SELL,2026-06-11
EVT-27936109-3232,15,2,66.8287,477.0947,EUR,BUY,2026-05-24
YLR-61912089-9740,3,5,6.2439,361.0248,USD,SELL,2026-05-15
XKQ-77677124-7409,2,2,55.1586,476.3898,CHF,BUY,2026-05-22
VCJ-26312670-4898,12,7,41.0473,475.1639,JPY,BUY,2026-06-17
BBB-36904343-4571,5,5,23.5309,325.9071,JPY,SELL,2026-06-02
TUO-99851028-8969,5,4,47.3940,361.3494,EUR,BUY,2026-06-04
RKU-99599246-8428,3,9,70.2067,464.1904,USD,BUY,2026-06-08
ZDW-63960960-6050,8,2,68.9335,279.3743,JPY,BUY,2026-05-25
NEX-80143735-0602,15,5,53.4773,51.0325,GBP,SELL,2026-06-18
CDA-88057534-0643,1,8,16.4203,368.4172,EUR,SELL,2026-05-12
LKE-20472753-3992,8,4,24.6867,59.5163,JPY,BUY,2026-05-30
TJZ-70726235-2489,10,4,98.8527,186.6369,GBP,BUY,2026-05-30
GBB-00980999-8710,7,8,24.5914,110.1822,JPY,BUY,2026-05-23
OPB-16971030-8166,4,7,63.0998,364.2976,CHF,SELL,2026-06-19
PPU-17397892-5141,6,3,12.1552,205.4118,GBP,SELL,2026-06-03
GIJ-31045361-3813,14,5,29.3966,272.2083,CHF,BUY,2026-06-06
WWY-39831181-9083,11,10,39.9395,404.0241,EUR,BUY,2026-06-01
LSE-08810395-5501,13,6,5.3773,280.0174,GBP,BUY,2026-05-30
GHN-73243820-4013,12,3,48.6636,437.9803,CHF,SELL,2026-06-17
BTI-48473920-7015,13,4,53.7010,321.2697,CHF,SELL,2026-06-09
SMG-11484519-4214,3,8,8.5617,467.3669,CHF,SELL,2026-05-28
TGP-20825792-5243,13,9,88.3832,292.4712,JPY,SELL,2026-05-27
NHJ-84168542-9799,12,2,57.7883,173.2032,JPY,BUY,2026-06-08
YSU-57542589-5313,8,10,56.3625,141.0989,EUR,SELL,2026-06-22
FTF-62044809-1436,8,9,90.3277,331.3081,CHF,BUY,2026-06-03
GJM-86615380-6414,5,1,86.1252,27.7036,CHF,BUY,2026-06-02
NXJ-08255146-2337,1,6,27.1227,471.8451,CHF,BUY,2026-05-30
KLI-78972776-4022,2,10,13.9685,171.7505,CHF,BUY,2026-06-24
NWE-42893575-8938,12,7,40.0073,169.0003,CHF,BUY,2026-05-15
VWT-98131222-3108,13,2,11.7549,348.8357,CHF,SELL,2026-06-20
RHI-43631284-3662,5,2,96.1639,251.3155,JPY,BUY,2026-05-25
ZNI-78339159-3514,15,6,36.0926,133.9129,USD,BUY,2026-05-17
PMO-14648137-4682,10,7,66.3030,209.7751,EUR,SELL,2026-05-24
CMV-45649329-8658,8,3,41.4854,280.0465,GBP,SELL,2026-06-07
MEV-08467039-1600,14,5,35.6263,103.7088,CHF,SELL,2026-05-22
CMI-74121919-0802,15,4,10.8610,199.9833,JPY,BUY,2026-05-24
VVN-51980416-0021,7,7,93.8801,497.9677,GBP,SELL,2026-06-27
RSJ-66053644-1280,2,10,78.8000,170.4835,USD,SELL,2026-05-25
NAA-17887416-3926,11,5,83.0067,91.0349,JPY,BUY,2026-05-16
FIM-68269346-7202,10,1,95.1864,335.6577,JPY,BUY,2026-05-29
AHZ-48148496-3799,3,5,77.8399,416.1686,GBP,BUY,2026-05-27
WLG-41732978-3458,6,10,80.0301,213.3683,USD,BUY,2026-05-23
EFH-94489489-7557,9,9,87.4846,77.0447,USD,BUY,2026-06-07
KPS-81941760-5217,5,7,38.0535,368.9136,GBP,BUY,2026-06-09
ADR-19816239-3738,15,4,8.8753,466.2041,JPY,BUY,2026-05-20
AMQ-84669449-7458,8,8,94.3224,497.6607,USD,BUY,2026-06-24
RSU-22279818-4746,10,2,43.7422,423.5533,JPY,SELL,2026-06-12
SWX-48285874-3853,13,2,18.7991,227.9327,EUR,BUY,2026-06-21
PBP-43187137-4306,15,4,66.1021,146.7452,JPY,BUY,2026-05-24
ZYD-34070035-7102,8,2,58.1844,257.1723,CHF,BUY,2026-05-24
PTG-02999684-6491,4,9,94.1780,272.1896,JPY,BUY,2026-06-01
LXG-54151125-4468,2,9,43.9520,56.2170,JPY,BUY,2026-06-14
AGJ-46444090-4993,14,3,87.5660,240.7355,USD,SELL,2026-05-19
QMY-93076049-2363,12,8,58.8001,390.9916,GBP,SELL,2026-06-17
ZED-82807473-7828,14,9,36.8146,486.2227,GBP,SELL,2026-05-28
QEZ-13469639-1525,13,10,85.8963,456.5859,JPY,SELL,2026-05-26
ELA-85531768-8903,11,2,45.5397,410.8257,JPY,BUY,2026-06-28
YER-60760406-6515,1,2,16.6033,424.8478,CHF,SELL,2026-06-04
SDH-00114705-2292,15,2,32.6610,222.8063,GBP,SELL,2026-05-24
MEE-84380979-7359,2,1,83.9107,192.4988,USD,BUY,2026-05-21
WPQ-44502248-2381,10,10,19.1266,36.7994,GBP,SELL,2026-06-26
XYD-93378310-4571,15,5,24.4014,452.1402,CHF,BUY,2026-05-25
VTC-76210441-4726,8,5,74.4776,320.5323,JPY,SELL,2026-05-31
ESG-74119712-7372,15,3,51.2431,431.7325,GBP,BUY,2026-05-31
EKD-05630740-0282,7,10,68.6013,168.6063,CHF,BUY,2026-06-15
PJC-10587918-9955,4,5,12.4243,161.8675,JPY,SELL,2026-06-12
YIT-15346268-1750,2,8,78.6569,218.1821,JPY,BUY,2026-05-31
CEW-58398194-7672,8,5,86.3093,94.6425,GBP,SELL,2026-06-15
SYD-73392697-3229,10,7,67.6173,40.9465,GBP,BUY,2026-06-01
PMD-12438110-1151,1,2,7.8435,74.1785,CHF,SELL,2026-06-05
BLJ-97123495-8932,13,8,40.6167,364.0388,USD,BUY,2026-05-28
GMK-85065302-4949,15,8,12.9919,286.0034,GBP,SELL,2026-05-27
PMX-43891389-5131,6,8,40.7507,136.0492,GBP,BUY,2026-06-06
EEJ-30586861-2910,13,5,88.4030,176.7209,USD,SELL,2026-06-03
UQK-01909871-1314,2,3,67.8862,436.6952,EUR,SELL,2026-06-10
LLH-11825091-3932,7,9,78.2863,265.4795,USD,BUY,2026-06-12
UXV-72431449-9206,6,8,67.5146,372.8995,USD,BUY,2026-05-25
NHX-92410103-4761,9,4,56.8483,200.8444,GBP,BUY,2026-06-11
ATL-34379198-3817,7,4,61.0937,27.4287,CHF,SELL,2026-06-13
IBU-43242936-1090,9,2,57.3336,269.2727,GBP,SELL,2026-05-23
ZSB-61170441-9333,6,2,49.0809,370.8658,USD,BUY,2026-05-28
BPT-97386729-7081,6,6,88.0565,60.2860,CHF,SELL,2026-05-26
BLJ-03619837-3727,5,7,32.9865,311.6469,JPY,SELL,2026-05-29
MCI-01828112-2141,5,4,2.5340,432.7248,USD,BUY,2026-05-19
BWZ-30077675-8677,2,5,50.1636,83.4972,CHF,BUY,2026-05-23
CHG-05240371-0215,1,3,92.5987,463.8954,GBP,SELL,2026-06-04
XAI-58670127-5256,13,5,90.4890,247.5037,JPY,BUY,2026-06-09
SMB-99041212-0692,2,10,78.9816,102.1767,JPY,BUY,2026-06-05
RJM-39623513-7188,3,3,59.7933,447.5154,CHF,BUY,2026-06-27
ARC-79826353-2960,3,6,47.1908,332.5488,JPY,BUY,2026-05-17
GQJ-01430041-2577,4,8,85.5516,372.9573,EUR,SELL,2026-05-25
JUM-45994384-5613,3,2,85.3937,77.6627,CHF,SELL,2026-06-29
BSX-75601963-8153,6,2,45.2672,331.0114,EUR,BUY,2026-05-30
KNQ-04641091-9129,13,8,16.3148,354.6282,JPY,BUY,2026-06-10
KIE-17075454-9568,13,6,11.2091,45.0718,GBP,SELL,2026-06-14
FVW-97879423-1150,13,10,78.9725,175.1794,JPY,BUY,2026-05-22
VNP-95039991-6354,6,4,61.0869,96.5016,USD,SELL,2026-06-16
KDC-18532149-7624,6,5,72.2631,135.2722,JPY,SELL,2026-05-25
CRX-26085487-3095,5,9,89.8123,284.3499,JPY,SELL,2026-05-30
VLV-23202254-0800,13,2,55.8681,195.9721,USD,SELL,2026-06-02
TMG-96481209-7052,12,10,17.0535,94.7105,USD,BUY,2026-05-23
YUW-21198752-5795,12,7,64.7788,410.5889,CHF,SELL,2026-06-06
YHT-37162909-9056,14,3,22.4472,156.4631,JPY,SELL,2026-05-30
TOV-11562352-4310,12,4,25.4506,85.1945,JPY,BUY,2026-05-24
CRQ-39664997-6638,5,4,73.3905,271.9079,EUR,BUY,2026-06-07
RRA-60753908-4223,7,2,98.6702,229.4307,JPY,SELL,2026-06-19
PFV-79210310-3311,4,2,22.8175,15.9585,JPY,SELL,2026-05-18
AIS-23922214-7725,15,1,78.4774,314.2140,JPY,SELL,2026-05-20
OFK-21393222-4498,4,7,23.6146,77.2529,CHF,SELL,2026-05-21
AEW-31473115-9926,4,3,74.1116,208.1987,USD,SELL,2026-05-29
VLF-35441821-0449,7,7,9.2087,168.7807,EUR,BUY,2026-05-26
OOJ-96225927-8609,9,2,5.5483,383.7228,CHF,SELL,2026-06-15
WQO-52421830-2417,8,3,34.5810,159.2129,EUR,SELL,2026-06-02
MOV-47087206-9899,2,4,41.7356,32.4740,CHF,SELL,2026-05-31
QMZ-22236170-9506,12,4,24.9311,159.4485,USD,SELL,2026-06-03
RGX-12054103-1926,8,7,51.7305,199.9518,GBP,BUY,2026-05-23
SFO-60029437-4285,3,2,90.1843,27.2921,CHF,SELL,2026-05-15
PEY-76096558-7219,13,6,21.1747,188.9423,USD,SELL,2026-05-21
KKQ-71819265-2675,4,8,87.2229,61.4360,CHF,BUY,2026-06-19
SNU-56396395-0219,9,2,30.9036,164.4839,EUR,BUY,2026-06-25
XCG-63470187-1690,5,9,97.1923,136.4128,USD,BUY,2026-05-21
ZUU-34411154-0474,6,1,58.4814,442.6405,JPY,BUY,2026-05-18
HVJ-42062494-5159,5,8,41.3097,332.4970,GBP,SELL,2026-05-27
IMV-89015759-6573,12,8,52.7432,287.5098,CHF,SELL,2026-05-25
KMA-85120769-8904,14,3,14.4747,253.5641,EUR,SELL,2026-05-23
MDL-56264069-9199,11,3,9.9325,445.5684,USD,BUY,2026-05-12
KYH-77660355-6908,15,8,97.0153,37.1805,GBP,BUY,2026-05-13
DPY-53315932-2312,5,1,18.5284,139.0875,GBP,BUY,2026-05-22
FAS-19538816-3044,4,9,12.6926,312.9920,USD,SELL,2026-06-14
QHM-44313952-8093,6,6,11.1511,140.7986,GBP,SELL,2026-05-18
EWF-08407864-5085,4,6,68.0418,446.6153,USD,BUY,2026-06-13
UDK-12975235-7383,1,3,21.3509,137.8388,CHF,SELL,2026-06-25
CSD-52752236-3240,11,1,36.9727,288.2758,CHF,SELL,2026-06-19
ULL-56519739-2666,1,2,6.4387,196.4623,GBP,SELL,2026-05-25
IZB-82288284-2507,15,4,13.5881,202.8394,JPY,SELL,2026-06-28
SLQ-48856651-7750,12,3,6.8347,180.5918,GBP,SELL,2026-06-03
LJL-11786172-0761,6,4,43.5840,466.1091,CHF,BUY,2026-06-14
WOB-69439006-2150,10,3,81.1306,300.9987,CHF,BUY,2026-06-13
KFN-25038653-1329,9,5,60.5644,311.0095,GBP,BUY,2026-05-31
NKS-70556237-9937,13,1,75.2766,167.9623,CHF,BUY,2026-06-10
TIO-65847623-3730,5,6,41.7921,61.0589,JPY,BUY,2026-05-30
URH-59367641-9057,14,6,25.8171,432.1754,CHF,SELL,2026-05-26
VUE-81977895-6048,7,2,70.8888,460.9480,EUR,BUY,2026-05-27
UHR-81636085-2221,15,5,99.4316,224.9354,CHF,BUY,2026-06-07
PVI-39554805-7425,13,1,26.1940,361.1579,CHF,BUY,2026-06-10
EVR-18342243-4466,15,9,29.7618,40.3605,GBP,BUY,2026-05-15
ZDA-40584966-7781,11,2,30.6101,454.2020,CHF,SELL,2026-05-24
OEO-46696755-9777,11,6,83.8076,437.0985,CHF,BUY,2026-06-04
CAH-12710166-8090,6,9,91.0856,13.2291,JPY,SELL,2026-05-26
JBR-34563709-4079,12,9,80.4932,41.3870,JPY,BUY,2026-05-29
ENE-81539414-1300,14,6,44.5579,424.3466,EUR,BUY,2026-06-02
CFY-76098815-9271,7,7,65.8850,471.0242,GBP,SELL,2026-05-14
AAO-10178274-0496,15,2,73.6855,333.5004,CHF,BUY,2026-06-11
TNI-91972438-4522,10,7,56.6980,231.0836,CHF,BUY,2026-06-19
OWG-02958418-2034,8,8,25.0556,192.2243,CHF,SELL,2026-05-30
KTX-71589689-1414,12,3,7.4834,285.6782,GBP,SELL,2026-06-07
FBB-12958011-9244,1,4,21.0903,459.8406,CHF,BUY,2026-05-29
